video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=az8wRP9y_dM&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWnSBwkJhwoBhyohjO8%3D,/@VOANews,Voice of America,Police Fire Tear Gas at Protesters Inside Hong Kong Train Station,82K,6 years,"Police fired tear gas inside a Hong Kong train station in reaction to continued protests, Sunday, August 11. It was not clear how ...",2026-01-22 02:50:51.383804
/watch?v=A9OCwuVcX2c&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@wsj,The Wall Street Journal,Hong Kong Protests Beijing Intervention in Swearing-In Dispute,5K,9 years,"Despite a big protest in Hong Kong on Sunday night against Beijing's intervention, China's top legislative body on Monday barred ...",2026-01-22 02:50:51.387570
/watch?v=OlV_NzITCoM&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@CBSNews,CBS News,China's state media spreads false information about Hong Kong protests,29K,6 years,"In Hong Kong, protests against a controversial extradition bill continue, but China is looking to downplay the unrest. According to ...",2026-01-22 02:50:51.389155
/watch?v=cHOCghooY0Y&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@globalnews,Global News,Hong Kong protests: Riot police confront demonstrators in Sham Shui Po,149K,Streamed 6 years,Hong Kong riot police confronted and fired tear gas to disperse hundreds of protesters who had gathered outside a police station ...,2026-01-22 02:50:51.390674
/watch?v=Awjpf8d1pJ4&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@ABCNews,ABC News,Hong Kong protests continue to heat up,13K,6 years,"Demonstrators occupied parliament, vandalizing the Legislative Chamber in opposition to a bill that would extradite criminals ...",2026-01-22 02:50:51.394179
/watch?v=cp2a4v3hBVg&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@FoxNews,Fox News,China blames US for Hong Kong protests,252K,11 years,Dr. Michael Pillsbury gives his take on whether compromise can be achieved between the government and protesters.,2026-01-22 02:50:51.395810
/watch?v=E03t7HFQSJk&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWnSBwkJhwoBhyohjO8%3D,/@FoxNews,Fox News,Should the US get more involved with Hong Kong protests?,64K,6 years,Trump facing pressure to speak out against crackdown; former National Security Council official Brigadier Gen. Robert Spalding ...,2026-01-22 02:50:51.397267
/watch?v=BERRu2yyUDM&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@France24_en,FRANCE 24 English,Hong Kong protesters escalate fight in suburbs,6K,6 years,Subscribe to France 24 now: http://f24.my/youtubeEN FRANCE 24 live news stream: all the latest news 24/7 http://f24.my/YTliveEN ...,2026-01-22 02:50:51.398682
/watch?v=AurZWBsIXgM&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@France24_en,FRANCE 24 English,Risking China's ire over support for Hong Kong protests,1.3K,6 years,... the Hong Kong protests. Visit our website: http://www.france24.com Subscribe to our YouTube channel: http://f24.my/youtubeEN ...,2026-01-22 02:50:51.402284
/watch?v=sQ1OhcbGlp4&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@AFP,AFP News Agency,Hong Kong protesters arrive at Victoria Park for planned huge rally | AFP,5.3K,6 years,Hong Kong democracy activists are hoping to get out a huge crowd in a bid to show the city's leaders that their protest movement ...,2026-01-22 02:50:51.403802
/watch?v=wXOJX-ysXNA&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@CBCNews,CBC News,Hong Kong's protests explained,54K,3 years,Massive protests took place in Hong Kong in 2019 in response to China's increasing control over the small territory. Here's why it's ...,2026-01-22 02:50:51.405861
/watch?v=ZDDDyFs61L0&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@CNBCtelevision,CNBC Television,Hong Kong protestors attacked in violent melee at train station,8.9K,6 years,Assailants armed with metal rods and wooden poles attacked Hong Kong protestors inside a commuter rail station on Sunday.,2026-01-22 02:50:51.407365
/watch?v=kYZ3a__ffYg&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@France24_en,FRANCE 24 English,Hong Kong protests: Rally held outside UK consulate after staffer detained,2.8K,6 years,Subscribe to France 24 now: http://f24.my/youtubeEN FRANCE 24 live news stream: all the latest news 24/7 http://f24.my/YTliveEN ...,2026-01-22 02:50:51.410918
/watch?v=U0LvWnobB0w&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@euronews,euronews,Rival groups clash in Hong Kong protests,14K,6 years,Pro-democracy and pro-Beijing groups clashed in a shopping mall in Hong Kong on Saturday as unrest over alleged Chinese ...,2026-01-22 02:50:51.412561
/watch?v=V5891rrTPHc&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@France24_en,FRANCE 24 English,Hong Kong's last stand? Massive protest against China-backed extradition bill,154K,6 years,Subscribe to France 24 now: http://f24.my/youtubeEN FRANCE 24 live news stream: all the latest news 24/7 http://f24.my/YTliveEN ...,2026-01-22 02:50:59.180759
/watch?v=KDHF3RIzRJQ&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@ntdtv,NTD,RECAP: Hong Kong High School Students Hold Rally to Protest Extradition Bill—8/22/2019,285,6 years,HONG KONG—High school students gathered for a rally on Aug. 22 to protest the government's response to the extradition bill ...,2026-01-22 02:50:59.184657
/watch?v=JYPpRfofCog&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWnSBwkJhwoBhyohjO8%3D,/@Bloomberg-News,Bloomberg News,Defiant Hong Kong Protesters Mark One Month Since Ban on Masks,17K,6 years,"Protesters in Guy Fawkes masks, a protest symbol worldwide, marched in downtown Hong Kong on Tuesday to mark the ...",2026-01-22 02:50:59.186364
/watch?v=I5idv5Sq37g&pp=ygUgaG9uZyBrb25nIHByb3Rlc3RzIDIwMTkgU2hhbmdoYWk%3D,/@Bloomberg-News,Bloomberg News,Hong Kong Protesters Tie-Up Reporter they Thought Was Chinese Spy,14K,6 years,Protesters clashed with police outside Hong Kong's airport after a standoff over a man protesters beat alleging he was an ...,2026-01-22 02:50:59.187829
